text,timestamp,author_id,poll_id
WdHicgPgDpkAlmJavRSYXIVuqci,2025-04-25T00:45:56.684937100,196,993
s,2025-04-28T00:45:56.684937100,984,215
DuIVYLjoDgyC,2025-05-12T00:45:56.684937100,870,942
uDQUnmjaWWDpMfhCanflUoVhQcKJkAJ,2025-04-25T00:45:56.684937100,266,18
ErdnCErWcMvpbmhzoB,2025-04-21T00:45:56.684937100,918,190
Mqfnuv,2025-05-01T00:45:56.684937100,786,512
yWvUZfFDMWijp,2025-04-19T00:45:56.684937100,294,708
FTdASFYlAuGiuJvqqsxuRUJuAX,2025-05-06T00:45:56.684937100,985,302
kxlBWqoAWucbgAuxLWQc,2025-05-01T00:45:56.684937100,224,134
mXvFkTvTVPYhBqbUmnTuSqa,2025-04-24T00:45:56.684937100,753,589
dZyEvtuKs,2025-05-07T00:45:56.684937100,902,486
PRluvfeFohCwmQfaJjWuXwHjPK,2025-05-04T00:45:56.684937100,839,47
v,2025-05-02T00:45:56.684937100,72,727
wJEhxaBlGUzPoG,2025-04-24T00:45:56.684937100,941,667
OjzuEOAhzfoRvVpOaevClpMLKmmDPaK,2025-05-13T00:45:56.684937100,990,934
AOeX,2025-04-17T00:45:56.685937300,938,523
mEXgMGIIrhCrTqChpluXmogydL,2025-05-10T00:45:56.685937300,452,266
qqQYzslZkAYNIlWgLeAuNGSAvEfob,2025-05-02T00:45:56.685937300,577,340
CFnsID,2025-05-11T00:45:56.685937300,103,99
YaC,2025-04-26T00:45:56.685937300,618,980
YXTeYTovlFPMibRpgCJWqRsVAnEcyjj,2025-05-01T00:45:56.685937300,896,60
QmORcAUfYJZIrqBBbTD,2025-05-14T00:45:56.685937300,185,949
IJsMx,2025-04-26T00:45:56.685937300,211,664
rOimTDgrPQxSJTNhyVu,2025-04-20T00:45:56.685937300,750,1
YaiyiAQfcZjQF,2025-05-07T00:45:56.685937300,157,458
Kmyi,2025-05-11T00:45:56.685937300,60,773
XbbtKdmiufxWmKlcJIgeDXlRuMZZk,2025-05-13T00:45:56.685937300,875,673
VRrirdieSIIxv,2025-05-08T00:45:56.685937300,968,281
VaXHughKLfBznWJcQfmmFWHtt,2025-05-05T00:45:56.685937300,767,181
EjSOWsPcmONpDMdGFKpDogRQqf,2025-05-01T00:45:56.685937300,794,523
pEHGTYpNSeShjahjzlrUWteV,2025-04-17T00:45:56.685937300,126,399
gXPRAiiIoXuDrVxzSS,2025-05-04T00:45:56.685937300,976,462
tCPQMFaMirQJUvYdTPyZIZg,2025-05-14T00:45:56.685937300,949,26
SySHpSthb,2025-05-08T00:45:56.685937300,197,275
WOXRyVuZhbKpuknuXOJdipwF,2025-04-17T00:45:56.685937300,87,975
dAWGuxrFONO,2025-05-13T00:45:56.685937300,289,652
qvPWfXDieBbSewKzHjN,2025-04-25T00:45:56.685937300,952,157
RgxkfTMVNIKbuyPeWHmbyHsRM,2025-04-26T00:45:56.685937300,188,240
RakGeYNCbndEZIWP,2025-05-14T00:45:56.685937300,367,106
YXlXtyT,2025-04-23T00:45:56.685937300,592,241
QKsIUE,2025-04-17T00:45:56.685937300,551,683
PRzLpC,2025-04-25T00:45:56.685937300,531,381
YLTYUGKRTfzHcRoq,2025-04-24T00:45:56.685937300,303,491
vo,2025-05-09T00:45:56.685937300,35,685
tSxCacryyhHctenBvLeEo,2025-05-03T00:45:56.685937300,311,922
riKsdknA,2025-05-04T00:45:56.685937300,342,484
pnLTyjQcBuFtPVE,2025-05-16T00:45:56.685937300,413,292
tfpAYSCHLkssfgRtKkTEVUmM,2025-04-30T00:45:56.685937300,95,797
RKbTBjMKShNpKcQJIqdEsfElzeTZt,2025-05-11T00:45:56.685937300,1,622
UVirHZiNSdUoEaXSChEnfNPUn,2025-05-06T00:45:56.685937300,537,625
YtzULOdRpGkAA,2025-05-10T00:45:56.685937300,334,319
SOcgEHQ,2025-04-29T00:45:56.685937300,800,227
CrbYxOXZLIykOHlQHONAJrB,2025-05-05T00:45:56.685937300,314,47
VAGixIfWWcoStrMRStk,2025-04-27T00:45:56.685937300,552,686
jFNxnYUpHxOvWTZSzAxCboQTJC,2025-05-12T00:45:56.686936700,229,234
DiypGOdHqgTi,2025-04-18T00:45:56.686936700,193,613
MM,2025-04-25T00:45:56.686936700,289,540
JHPJeUaaxxEfkwhL,2025-05-15T00:45:56.686936700,550,702
qXyQfvCWCicA,2025-05-16T00:45:56.686936700,11,104
yscGyvJoCit,2025-05-09T00:45:56.686936700,527,276
IeWtbCZhIcPweTyFtlNJRgVtXqRzl,2025-05-05T00:45:56.686936700,792,954
GoRlcFviMbfLkfEItrfyfVdnYBZkC,2025-04-24T00:45:56.686936700,583,234
IKViGCHyTDUEqHLRGLeQbYu,2025-05-06T00:45:56.686936700,961,639
OBdeDBpR,2025-04-28T00:45:56.686936700,521,377
lFGWiZIlAfYQIrVEbOMPlBsM,2025-04-20T00:45:56.686936700,474,553
ArAWePewHrStJ,2025-04-25T00:45:56.686936700,403,656
DwQfCLcNIpfyUE,2025-04-18T00:45:56.686936700,452,272
FcxLo,2025-04-24T00:45:56.686936700,196,484
RNHOCBOfNQuCIOEfmITjzjvTTnu,2025-05-05T00:45:56.686936700,128,996
iErFnzPCwauj,2025-04-17T00:45:56.686936700,938,715
qhZnBvYhDBwVEpnH,2025-05-03T00:45:56.686936700,38,607
RtdHIafLMwmEq,2025-05-14T00:45:56.686936700,65,266
YyjctZdheHnW,2025-04-23T00:45:56.686936700,482,994
pjEcQsFkUfqRTanwLSy,2025-05-01T00:45:56.686936700,372,536
GaNgxZqLcxKmDUJBMZG,2025-05-12T00:45:56.686936700,53,507
FNQVsOBWSSNzrOerpKfd,2025-05-02T00:45:56.686936700,63,31
WNnNWwMmjOttzDyuITIBcKAELHcgl,2025-05-06T00:45:56.686936700,720,746
SFBRjdBMF,2025-04-22T00:45:56.686936700,883,160
RdHXzSXqpCfMmKRFeSEZOteymTBAzAm,2025-04-18T00:45:56.686936700,42,598
OVGZXRENHZPRVZtyKrYPguFztLn,2025-05-06T00:45:56.686936700,949,760
ZyYoZIGrkCdmCpLPVCGCFWRzPg,2025-04-17T00:45:56.686936700,392,605
FUzvXhieKMSbri,2025-04-26T00:45:56.686936700,386,912
MoxesFmDPmt,2025-04-23T00:45:56.686936700,326,354
KHoWrp,2025-04-22T00:45:56.686936700,115,56
JzicRGszkrMztZHuNVoQiCG,2025-04-23T00:45:56.686936700,836,516
QfBLZNRMQWMbpeMNNgMcJZPQygPemg,2025-04-28T00:45:56.686936700,624,84
QpQLYfJHaZhNbfyrZDXWpIZYx,2025-05-09T00:45:56.686936700,15,453
u,2025-05-15T00:45:56.686936700,252,435
PHthXgacmEYlpNOHnYSDyPuv,2025-04-22T00:45:56.686936700,337,454
aWJElgf,2025-05-07T00:45:56.686936700,391,519
AuAkeVtWKfwKJH,2025-05-12T00:45:56.686936700,344,761
oIZgZrNv,2025-04-28T00:45:56.686936700,902,616
SGRloK,2025-04-21T00:45:56.686936700,496,296
lDUqMecwsakwtKUabJzEwsOePIBe,2025-04-20T00:45:56.686936700,596,833
UdjWahBoLwcFzYkCqUwffhvLwcYl,2025-04-29T00:45:56.687938,886,162
ANj,2025-05-05T00:45:56.687938,148,200
ZVOZaTBGQlfa,2025-04-26T00:45:56.687938,20,538
HfwFqAsMieZiYwALCgC,2025-05-16T00:45:56.687938,496,886
VLIjktMGYjhcLlcDEX,2025-04-24T00:45:56.687938,976,629
NnIbvkfzZHza,2025-05-09T00:45:56.687938,567,745
wf,2025-05-04T00:45:56.687938,386,216
ywsgKhhHyrE,2025-04-17T00:45:56.687938,179,991
ejwWTAVNcUipZXYzVApqEycCKhgCOBn,2025-04-28T00:45:56.687938,4,204
OWuoOCuZKYcnKuVQybODYxasaxiHE,2025-05-04T00:45:56.687938,45,65
WHTezUoHvFyaCvhJuG,2025-05-05T00:45:56.687938,811,786
eptNYhmxvbIVuyuTIRaYOcdK,2025-04-22T00:45:56.687938,637,730
ABfDOPopaEScL,2025-05-16T00:45:56.687938,227,658
wcg,2025-05-01T00:45:56.687938,739,926
eCgexLwmUCmwkz,2025-05-07T00:45:56.687938,807,249
KngNPKTKmG,2025-04-29T00:45:56.687938,633,315
EZnNt,2025-05-14T00:45:56.687938,189,777
AVKnPMxfpbuGyYeL,2025-05-09T00:45:56.687938,451,729
MlntgEWPozyR,2025-04-26T00:45:56.687938,66,882
SvPyaWAEpJW,2025-05-16T00:45:56.687938,841,826
Zov,2025-04-27T00:45:56.687938,831,717
jHd,2025-04-30T00:45:56.687938,538,653
EMKxVLvuBZdHrAkrzJBjTYRh,2025-05-14T00:45:56.687938,10,971
mJzOwApzFErHstCxYkIdWkJCKMIAodM,2025-05-08T00:45:56.687938,394,13
fIRFMWRjnzrIfJhnOGLdloDRBJMNz,2025-04-24T00:45:56.687938,215,426
WIDmawSfUzVyPVGYke,2025-04-29T00:45:56.687938,310,379
BQWeQ,2025-05-12T00:45:56.687938,957,276
ENpDIDRBK,2025-05-14T00:45:56.687938,768,612
voprhEzWEVbTVbpGIQY,2025-05-09T00:45:56.687938,795,146
Z,2025-05-05T00:45:56.687938,383,797
ghBIlJbEZLoEo,2025-04-20T00:45:56.687938,144,840
yGyMDcdZPWvsShNPQYqhQLuoHFBjWZi,2025-04-27T00:45:56.687938,676,646
qcXCwTdcDaRudBRZsJWnNXXzCDmvbG,2025-04-25T00:45:56.687938,954,449
FOnlXsRJqTGtxrrnqOjABbfFFCL,2025-05-09T00:45:56.687938,884,27
WdhwDAdRmWzyhSazZwDjMUp,2025-05-06T00:45:56.687938,477,822
YnCfgQZzXEi,2025-05-16T00:45:56.687938,243,848
UUgeoWqBAnD,2025-04-27T00:45:56.687938,524,16
OOgVQqonrRvF,2025-04-30T00:45:56.687938,681,413
HynuvKqEqkcvHiceuvdrmiGS,2025-05-03T00:45:56.687938,689,848
Ecfi,2025-05-02T00:45:56.688943100,893,850
XaMMCmhAKPwGYUHamjRRHcch,2025-05-01T00:45:56.688943100,739,681
mutPNUHHb,2025-04-29T00:45:56.688943100,163,804
ATMiYVDXXpCkNtndj,2025-05-14T00:45:56.688943100,210,83
nHsKHJKeNAuitHcDMVkDoxGwVZ,2025-04-25T00:45:56.688943100,470,935
yWvkJWwtfKSWF,2025-04-26T00:45:56.688943100,47,356
yKCX,2025-04-24T00:45:56.688943100,532,460
gcbCHrkXRurjwp,2025-05-16T00:45:56.688943100,146,505
fjlFGBtuaCjPGAKBMMwdVwJYtzfCVV,2025-04-17T00:45:56.688943100,855,141
mPP,2025-04-30T00:45:56.688943100,955,695
OvidM,2025-05-02T00:45:56.688943100,479,853
GwzIOrfXTwSSyAWIHQeEYAPqOcVXH,2025-05-11T00:45:56.688943100,11,202
vJB,2025-05-05T00:45:56.688943100,573,670
XxrSLhqGzYFYkE,2025-05-09T00:45:56.688943100,778,648
qALtGr,2025-04-26T00:45:56.688943100,603,224
p,2025-04-25T00:45:56.688943100,344,269
lkccBCzLHqJPrGPWOcY,2025-05-15T00:45:56.688943100,252,652
oq,2025-05-05T00:45:56.688943100,734,24
VmMFgtgUmuqtaDxcthkPgYqFxzSlbWV,2025-05-05T00:45:56.688943100,655,207
EMMaIaPGBgIXzchfyildGqakybCXTcI,2025-05-16T00:45:56.688943100,935,172
yTlHgl,2025-05-09T00:45:56.688943100,118,806
z,2025-04-19T00:45:56.688943100,740,359
lKxHqrXxoYEK,2025-05-03T00:45:56.688943100,865,970
jQJeOdogszfbiPQNe,2025-05-08T00:45:56.688943100,106,786
oHuJWKQamSzGrwUcOPSNaelCEfPMtlu,2025-05-09T00:45:56.688943100,19,295
hWbNhgZbn,2025-05-05T00:45:56.688943100,695,474
ysgMcctDqVwD,2025-04-22T00:45:56.688943100,535,159
i,2025-04-19T00:45:56.688943100,290,970
MqLPXyNrkARbwKqq,2025-05-05T00:45:56.688943100,836,706
DedRkVJX,2025-04-17T00:45:56.688943100,773,367
CgkaziUAKOIzEjCwzldXfmL,2025-05-02T00:45:56.688943100,729,336
WWXZYjqAcMyY,2025-05-02T00:45:56.688943100,483,365
XAZICIpsNCdbagQVWPCC,2025-04-27T00:45:56.688943100,257,580
fYKlu,2025-04-30T00:45:56.688943100,279,832
wDAEIaRsoZisGU,2025-04-23T00:45:56.688943100,235,599
HFYeUEuuhrFkJabNYMgEiS,2025-05-06T00:45:56.688943100,921,671
UUhKwbvMgGJiuEUuUhKDwdRRND,2025-05-02T00:45:56.688943100,117,513
TayNSFzxchoYLrqDCNpBIRcZ,2025-04-23T00:45:56.688943100,244,383
nOxsOKo,2025-05-14T00:45:56.688943100,446,831
FgrbiofQYwcnHeeYY,2025-05-06T00:45:56.688943100,212,817
zaFTcrxAwP,2025-04-18T00:45:56.689937100,705,346
zrQDSVCsaqnbFBfo,2025-05-03T00:45:56.689937100,459,963
KHPsOEnwp,2025-04-28T00:45:56.689937100,394,482
DUSmJW,2025-05-02T00:45:56.689937100,607,225
DDdqitjZVonwKhVIFcEwdssnouVMBpF,2025-05-06T00:45:56.689937100,565,52
Q,2025-05-04T00:45:56.689937100,338,594
tASpybOBlRnvGAvcy,2025-04-19T00:45:56.689937100,336,57
xtzFmbVOzJfUBGy,2025-05-10T00:45:56.689937100,127,780
eDxdzjSbdAIYV,2025-05-10T00:45:56.689937100,412,678
hgKYnUhUdtTBovyPKAoaAjSyQkuR,2025-05-10T00:45:56.689937100,878,30
lMKtOLC,2025-05-08T00:45:56.689937100,283,68
LDXRODLxCbiJOYKvhqVzFwjf,2025-05-06T00:45:56.689937100,226,262
ItMnISxsqYXtwJxxtSUcie,2025-04-27T00:45:56.689937100,886,384
gKiVVWmSTorIAN,2025-04-29T00:45:56.689937100,597,682
ZZVFmXoLNvFFBtvONqrJCaEpbyxn,2025-05-14T00:45:56.689937100,319,511
pVUBpDPUrXzMpitQTZBhp,2025-04-17T00:45:56.689937100,10,102
zCVQlKcOEYAIZQqmAsZQe,2025-05-05T00:45:56.689937100,466,56
uLowpmaJsnBBloxJ,2025-05-07T00:45:56.689937100,42,569
vRnrpJujMeBEbgiIdSmWAUU,2025-05-08T00:45:56.689937100,937,407
ihcdU,2025-04-24T00:45:56.689937100,922,897
xZRjLyAdLsr,2025-04-17T00:45:56.689937100,481,23
frXTfpOtaGPDlmNCPpemUZtbq,2025-04-24T00:45:56.689937100,218,650
CJKFvEUjXWLlRyEckvIXQFb,2025-05-12T00:45:56.689937100,239,564
pGbGRaeFnvAyHUlNITDdizUg,2025-05-13T00:45:56.689937100,85,417
RDS,2025-05-04T00:45:56.689937100,56,684
juxttQJFGcveAxAjO,2025-05-05T00:45:56.689937100,227,935
LOE,2025-04-20T00:45:56.689937100,739,235
iVWdViY,2025-04-20T00:45:56.689937100,256,964
dgVSYmgWXljhiHTBYnFbQQdWsy,2025-05-04T00:45:56.689937100,270,690
zROvBjQyRTosfdxfToqAH,2025-05-10T00:45:56.689937100,319,850
vpIiWh,2025-05-02T00:45:56.689937100,874,204
fhHlSxJ,2025-04-20T00:45:56.689937100,299,802
YoktZDp,2025-04-28T00:45:56.689937100,680,871
Ur,2025-05-04T00:45:56.689937100,588,24
FpVHG,2025-04-26T00:45:56.689937100,478,750
vBzpglfLJDDsfKHNtU,2025-05-05T00:45:56.689937100,695,711
kaRBgmUGdJoofXvYHCqcZiOzmRvJz,2025-05-08T00:45:56.689937100,570,90
ErbxfRveNHVaRn,2025-05-05T00:45:56.689937100,874,319
e,2025-04-23T00:45:56.689937100,26,438
rxgIrIyfDDb,2025-05-12T00:45:56.689937100,989,155
yaDKz,2025-05-09T00:45:56.689937100,67,781
EXQ,2025-05-03T00:45:56.690937400,589,882
epWEwOxN,2025-04-27T00:45:56.690937400,784,388
NOLNXiRyuHZmSSmHMWfGGqmrNi,2025-05-10T00:45:56.690937400,810,200
rTIwWemwNYENTUXbXHSJNMdTEQmqY,2025-05-12T00:45:56.690937400,339,462
dH,2025-04-24T00:45:56.690937400,94,498
dycBpPgIRq,2025-05-05T00:45:56.690937400,498,563
zhDuTxuJOzAqmFJm,2025-05-07T00:45:56.690937400,72,753
czneeqGsgdXNgnJOR,2025-04-30T00:45:56.690937400,231,6
QcIChpDZjHpmskRbCtP,2025-05-14T00:45:56.690937400,375,300
lhJPIAJXVXMxsMAiObg,2025-04-20T00:45:56.690937400,867,264
dNprUwhAN,2025-04-18T00:45:56.690937400,740,942
DrhUHvRpuFgmRTtYPyDHnXjrDSnRfiY,2025-04-24T00:45:56.690937400,586,334
vdFhNrNvZU,2025-04-21T00:45:56.690937400,689,595
gyOslhxWMGNXVqxVgwUEtZtWUbFNcL,2025-04-22T00:45:56.690937400,845,351
DQKuSHrEapWINNJkIhHYvOU,2025-04-18T00:45:56.690937400,308,371
HlEsXlruRDASUTFeOCQnCCnOuPFxxzW,2025-05-01T00:45:56.690937400,562,663
ZmuUKTRyUUVGAwxXTPJXjbpBCsunRS,2025-04-21T00:45:56.690937400,186,512
rXlZsTmdoZaSeUNjQhoq,2025-05-15T00:45:56.690937400,688,866
LKSDCMPmJiIgtWEWrzjYvpM,2025-04-29T00:45:56.690937400,145,311
tFsUEHiOEwxlOwsjvwpohmCCjY,2025-04-17T00:45:56.690937400,458,308
CFEaVaSt,2025-04-22T00:45:56.690937400,697,425
sOv,2025-05-08T00:45:56.690937400,934,784
WuxZlUggIwsgPuZTGcXAFCdiMGsEwHG,2025-05-15T00:45:56.690937400,585,90
NXnIhgDqKeVzhPURSk,2025-05-09T00:45:56.690937400,522,560
rjzEdmFyThZNdtFEmNrrmvjZ,2025-04-23T00:45:56.690937400,680,572
GUerefslcymsSgFYuLzdRKXhZXRB,2025-05-13T00:45:56.690937400,768,204
dscaHDXuewvA,2025-05-15T00:45:56.690937400,236,861
